titulo,subtitulo,autor,texto,url,fecha,categoria
Yolanda Díaz rompe su silencio tras el fiasco electoral de Sumar en Galicia: «No hemos hecho bien las cosas colectivamente»,La vicepresidenta segunda afirma que quedarse sin representación denota que falta más «organización» y «más Sumar»,Autor no encontrado,"La vicepresidenta segunda,  Yolanda Díaz , ha subrayado este miércoles que los resultados de  Sumar  en las elecciones gallegas no fueron buenos, pero rechaza que afecten al despliegue de su proyecto político:  «Más que nunca se necesita  Sumar  y organización» .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/yolanda-diaz-rompe-silencio-tras-fiasco-electoral-sumar-galicia-hemos-bien-colectivamente/00031708541765146318701.htm,21 Feb 2024,Yolanda Díaz
"Francia honra a Celestino Alfonso, un español entre los héroes extranjeros de la resistencia contra los nazis",Su nombre acaba de pasar a la historia del país al incluirse en el Panteón de París para recordar su labor como combatiente del grupo del poeta comunista Missak Manouchian,Autor no encontrado,"Missak Manouchian,  poeta y símbolo de la resistencia comunista francesa, reposa desde este miércoles en el Panteón de  París  junto a su mujer,  Mélinée,  justo 80 años después de ser ejecutado por los nazis en el Mont-Valérien, a las afueras de la capital. El presidente  Emmanuel Macron  ha decidido la entrada de este hombre apátrida en el mausoleo que acoge a los grandes personajes que han marcado la historia de  Francia  para «honrar a las personas que demuestran que  ser francés es, ante todo, un asunto de voluntad y de corazón », según fuentes del Elíseo. También han entrado en el Panteón de forma simbólica los camaradas que fueron fusilados junto a él, entre ellos el  español Celestino Alfonso.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/celestino-alfonso-espanol-dio-vida-contra-nazis-francia/00031708541270475341825.htm,21 Feb 2024,Francia
El colombiano ELN congela las negociaciones de paz que había abierto en el 2022 con Petro,"Se trata de la mayor guerrilla de Colombia tras la desmovilización de la FARC, con 5.000 miembros en sus filas",Autor no encontrado,"Más problemas para la paz total de  Gustavo Petro . El Ejército de Liberación Nacional (ELN), la mayor guerrilla de  Colombia  tras la desmovilización de las FARC,  con más de 5.000 combatientes , ha dado esta semana por  «congeladas» las negociaciones de paz  que inició a finales del 2022 con Gobierno del líder izquierdista y ha declarado, además, a esos diálogos «en abierta crisis».",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/colombiano-eln-congela-negociaciones-paz-habia-abierto-2022-petro/00031708551601526912491.htm,21 Feb 2024,Colombia
Juanma Moreno «respiró aliviado» al conocer la victoria de Alfonso Rueda,"La líder de Sumar, Yolanda Díaz, admitió que su partido «no ha hecho bien las cosas» en Galicia y consideró que tras los malos resultados «más que nunca, se necesita al partido y organización»",Autor no encontrado,"El presidente andaluz y líder del PP-A, Juanma Moreno, dijo ayer que tras la victoria con mayoría absoluta de  Alfonso Rueda  en Galicia  respiró «muy aliviado por España»  y defendió que el partido tiene «un gran presidente» en  Alberto Núñez Feijoo , que ha ganado todas las elecciones en dos años, según Efe.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/22/juanma-moreno-respiro-aliviado-conocer-victoria-alfonso-rueda/0003_202402G22P6993.htm,22 Feb 2024,Alfonso Rueda
"Susana Portela, paciente de miocardiopatía hipertrófica: «Ninguna empresa quiere contratar a alguien que se pueda morir de repente»",La gallega Susana Portela preside la nueva Asociación Española de Miocardiopatía Hipertrófica,maría viñas,"De niña,  Susana Portela  (50 años) se desmayaba constantemente en clase de gimnasia. Los médicos, completamente perdidos, le echaron primero la culpa a sus niveles bajos de azúcar y, después, a la tensión, para finalmente concluir que no podía ser otra cosa que un soplo en el corazón. Durante su etapa universitaria, se desvanecía cada dos por tres y, a los 21 años, al quedarse embarazada, mencionó a su ginecólogo aquel vago diagnóstico que le impedía correr en el patio del colegio y, rápidamente, el doctor la envió a cardio. El electro, el ecocardiograma y el  holter  que durante 24 horas portó adherido al pecho revelaron que lo que le pasaba era que  su músculo cardíaco —concretamente, su ventrículo izquierdo— era más grueso de lo normal . Las pruebas le pusieron nombre a su agotamiento constante, consecuencia de la falta de oxígeno en los músculos: la  miocardiopatía hipertrófica , que resulta que había heredado de su madre, entorpecía el bombeo de sangre al resto del cuerpo.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/22/ninguna-empresa-quiere-contratar-alguien-pueda-morir-repente/0003_202402G22P23991.htm,22 Feb 2024,Categoría no encontrada
Sánchez responde al mal resultado en Galicia anunciando una legislatura larga,"Feijoo saca pecho por el 18F y desafía al presidente del Gobierno por el «plebiscito» socialista sobre su liderazgo: «Aquí me tiene, de pie»",Pablo Medina,"Más de sesenta horas tardó el presidente del Gobierno,  Pedro Sánchez , en evaluar el desastroso resultado del  PSdeG  en los comicios del pasado domingo, más allá de un tuit. En su vuelo a Marruecos,  defendió que los comicios no tienen una lectura nacional y que sus alianzas con nacionalistas e independentistas es sólida . Por ello, anunció que no habrá elecciones generales hasta el 2027. Es decir, que tiene intención de agotar la legislatura pese a su debilidad parlamentaria.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/22/sanchez-responde-mal-resultado-galicia-anunciando-legislatura-larga/0003_202402G22P6991.htm,22 Feb 2024,Pedro Sánchez
La UE inaugura su Oficina de Inteligencia Artificial para fomentar el uso fiable de estas herramientas,La ley comunitaria es la primera norma del mundo en regular las buenas prácticas con esta tecnología,Autor no encontrado,"La  Unión Europea  (UE) inauguró este miércoles su Oficina de  Inteligencia Artificial , que será «clave» en la aplicación de la ley comunitaria de inteligencia artificial (IA) y que  fomentará el desarrollo y el uso «fiable» de esta tecnología , así como la cooperación internacional en la materia.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/22/ue-inaugura-oficina-inteligencia-artificial-fomentar-uso-fiable-herramientas/0003_202402G22P45992.htm,22 Feb 2024,Inteligencia artificial
El informante acusado de mentir sobre Biden estaba en contacto con el Kremlin,El equipo de la fiscalía encargado de la acusación cree que su objetivo era interferir en las elecciones,Autor no encontrado,"Alexander Smirnov , el informante del FBI imputado por un  falso testimonio contra el presidente Joe Biden  —y su hijo Hunter Biden— por supuestos negocios ilícitos,  estaba en contacto con la inteligencia rusa . Al menos, así lo asegura un escrito presentado ante un juzgado en Las Vegas.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/informante-acusado-mentir-sobre-biden-contacto-kremlin/00031708552528449996704.htm,22 Feb 2024,Joe Biden
El adolescente madrileño murió de sobredosis tras consumir cocaína de forma voluntaria,Las pesquisas policiales se centran en encontrar quién le vendió la droga,Autor no encontrado,"La investigación de la Policía Nacional acerca del  fallecimiento de un adolescente de 14 años en Getafe (Madrid)  apunta a que consumió cocaína de forma voluntaria, ya que no han recabado indicios que haga presumir que alguien le suministrase la droga sin su conocimiento.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/22/adolescente-madrileno-murio-sobredosis-tras-consumir-cocaina-forma-voluntaria/0003_202402G22P21992.htm,22 Feb 2024,Categoría no encontrada
Trump equipara sus problemas judiciales con Navalni: «Es comunismo o fascismo»,"«Tengo ocho o nueve juicios, todo por estar metido en política», sostuvo el expresidente durante una entrevista en la Fox",Autor no encontrado,"El candidato a la Casa Blanca  Donald Trump   volvió a equipararse con el disidente ruso Alexéi Navalni , fallecido la semana pasada. Lo hizo el martes por la noche, durante una intervención en la cadena Fox al sugerir que al ser condenado por fraude empresarial está siendo atacado de la misma manera que lo era el abierto opositor al Kremlin.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/trump-equipara-problemas-judiciales-navalni-comunismo-fascismo/00031708552231865976367.htm,22 Feb 2024,Donald Trump
"Esther Izquierdo, paciente de Miocardiopatía Hipertrófica: «Hasta que me pusieron el desfibrilador vivía angustiada; pensaba que me podía morir en cualquier momento»","La lucense forma parte de la recién creada Asociación de Miocardiopatía Hipertrófica, una enfermedad que es la primera causa de muerte súbita en menores de 35 años: «Cuando me lo dijeron, me lo tomé fatal, pero ahora estoy genial»",María Guntín,"Esther Izquierdo tenía 42 años cuando recibió el diagnóstico  más difícil de su vida. Las pruebas revelaron una miocardiopatía hipertrófica, que se traduce en un engrosamiento de la parte musculosa del corazón que lo obliga a trabajar más. Esta enfermedad afecta a una de cada 500 personas y es la primera causa de muerte súbita en menores de 35 años. Izquierdo, que nació en Bilbao, llegó a Lugo para estudiar y ahora lleva varios años viviendo en Outeiro de Rei. Hizo frente a su diagnóstico y ahora ha decidido convertirse en la cara visible de esta patología para poder ayudar a muchas otras personas. Por eso, forma parte de la recién creada Asociación Española de Miocardiopatía Hipertrófica, que tiene su sede en Galicia.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/esther-izquierdo-paciente-miocardiopatia-hipertrofica-me-pusieron-desfibrilador-vivia-angustiada-pensando-me-morir-momento/00031708528314443552727.htm,22 Feb 2024,Sanidad
"Las sospechas sobre las compras de mascarillas afectan a Canarias, Baleares y varios ministerios",Ábalos recomendó a Marlaska adquirir las mascarillas a través de Koldo García,Pablo Medina,"Los servicios de Sanidad de las islas  Canarias  y  Baleares  junto a los ministerios de Transporte, Sanidad e Interior fueron víctimas de la presunta trama dedicada al cobro de comisiones por parte de Koldo García—mano derecha de  José Luis Ábalos  en su época como ministro de Fomento— y  otros 13 detenidos cuando este medió en el proceso de compraventa de mascarillas  durante la pandemia a la firma Soluciones de Gestión y Apoyo a Empresas, según documentos oficiales de la Administración Pública.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/23/sospechas-sobre-compras-afectan-canarias-baleares-varios-ministerios/0003_202402G23P16991.htm,23 Feb 2024,Baleares
Fallece el multimillonario fundador de la cadena nipona «Todo a 100»,Hirotake Yano fue el fundador de la cadena de tiendas que posteriormente expandió por todo el mundo,Autor no encontrado,"El fundador de la popular cadena japonesa de  tiendas de «Todo a 100»  Daiso, el multimillonario Hirotake Yano, ha fallecido a los 80 años, según informó la compañía. El empresario falleció el pasado 12 de febrero debido a un fallo cardíaco, según se ha revelado ahora.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/fallece-multimillonario-fundador-cadena-nipona-100/00031708425619938699814.htm,20 Feb 2024,Categoría no encontrada
El Congreso se da hasta el 7 de marzo para que el PSOE y Junts desatasquen la ley de amnistía,El grupo socialista solicitó una ampliación del plazo mientras continúa negociando con Junts un nuevo dictamen,Autor no encontrado,"La Mesa del Congreso ha formalizado este martes la prórroga de quince días para acordar un nuevo texto de la  ley de amnistía  que  debería estar listo el 7 de marzo con el fin de ser debatido y votado nuevamente en el pleno de la Cámara Baja . Después de que el grupo socialista haya solicitado la ampliación del plazo, que vencía este miércoles, para que la Comisión de Justicia elaborara un nuevo dictamen,  las negociaciones sobre la amnistía continúan con  Junts , según ha avanzado la vicepresidenta primera del Gobierno, María Jesús Montero.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/congreso-prorroga-7-marzo-plazo-desatascar-ley-amnistia/00031708427019887727770.htm,20 Feb 2024,Ley de amnistía
Inés Hernand: «En Londres tuve que comerme los restos de comida del pub en el que trabajaba»,La comunicadora madrileña visitó anoche «Planeta Calleja» confesando los peores momentos de su vida: «Tengo ansiedad cronificada». El próximo lunes continuará junto al actor Félix Gómez la aventura de vivir como los primeros humanos que lleguen a Marte,Autor no encontrado,"El doble capítulo con el que el montañero leonés  Jesús Calleja  quiere despedir la duodécima temporada de  Planeta Calleja  tenía todos los ingredientes para ser un éxito de audiencia. La primera emisión de anoche contaba con  Inés Hernand . La comunicadora llegaba al formato tras una  polémica en los Goya por excederse en el  peloteo  con el presidente del Gobierno , Pedro Sánchez. Y además, la aventura planteada era muy llamativa.  Acompañada del actor andaluz Félix Gómez, tendrían que adaptarse a la vida en Marte .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/ines-hernand-londres-comerme-restos-comida-pub-trabajaba/00031708421654602291808.htm,20 Feb 2024,Categoría no encontrada
Junts desafía al Gobierno y apoya una iniciativa para declarar la independencia,Los socialistas lamentan que se «persista en los errores del pasado»,Gonzalo Bareño,"La Mesa del Parlamento catalán admitió este martes a trámite una Iniciativa Legislativa Popular (ILP) registrada el pasado 2 de febrero por  Solidaridad Catalana por la Independencia,  partido sin representación parlamentaria, que pide que la Cámara autonómica  declare la independencia de Cataluña . Esta admisión a trámite prosperó gracias a los tres  votos a favor de  Junts  y la CUP, la abstención de la representante ERC y el voto en contra de los dos miembros del PSC  en la Mesa.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/junts-vota-favor-parlamento-catalan-tramite-iniciativa-declarar-independencia/00031708427759271943521.htm,22 Feb 2024,Junts
Dani Martín reaparece y se declara a Ester Expósito con su nueva canción: «Que no la conozco en persona y me tiene muy loco»,"El cantante celebra su 47 cumpleaños con un nuevo tema dedicado a la actriz: «Espérate y pellízcame, que he visto a Ester Expósito», dice la letra",Autor no encontrado,"Hace algo más de un año, en diciembre del 2022, que  Dani Martín  anunciaba en sus redes sociales  que se despedía de la música por un tiempo indeterminado.  «Nos vemos en unos años, sed felices», dijo en aquel entonces. La retirada no ha durado tanto. El exvocalista de  El Canto del Loco,   que reaparecía estos días con un aspecto irreconocible,  ha lanzado este lunes una nueva canción titulada  Ester Expósito .  Para sorpresa de todos, el nuevo tema es una dedicatoria íntegra a la actriz de 24 años  que se hizo conocida tras su papel protagonista en la serie  Élite.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/dani-martin-reaparece-declara-ester-exposito-nueva-cancion/00031708426958690197588.htm,20 Feb 2024,Dani Martín
La defensa del Pequeño Nicolás argumenta ante el Supremo que la «jactancia» no es delito,"El alto tribunal analiza el recurso contra la sentencia por el viaje a Ribadeo en el que se hizo pasar por enlace con la Casa Real; si se confirma esa condena, debería entrar en prisión",Autor no encontrado,"La jactancia no es delito en España. Es uno de los argumentos utilizados por la defensa de  Francisco Nicolás Gómez Iglesias , más conocido como  el  Pequeño Nicolás , para recurrir ante el  Tribunal Supremo  la sentencia que le condena a tres años de prisión por haberse hecho pasar por un enlace entre Gobierno y Casa Real  en el viaje que hizo en el 2014 a Ribadeo .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/21/pequeno-nicolas/00031708509913688660975.htm,21 Feb 2024,Pequeño Nicolás
"Feijoo al PSOE tras las elecciones gallegas: «Si buscaban que Galicia revalidara su modelo, ahí tienen el fracaso rotundo del sanchismo»",El líder de los populares considera que el único partido que puede hacer frente a los socialistas es el suyo y menciona el «orgullo» que es dirigir un partido «que atesora en solitario la llama y el espíritu de la Constitución española»,Pablo Medina,"Dos días después de las  elecciones gallegas , el presidente del PP,  Alberto Núñez Feijoo , valoró por primera vez los comicios en un ambiente de celebración en la sede de Génova. Desde allí presidió el Comité Ejecutivo Nacional y arrojó una lectura en clave nacional de la victoria de su partido sobre los socialistas, a quienes dejó un mensaje contundente:  «Si querían que el 18F fuese un plebiscito de mi liderazgo, ahí tienen el resultado. Si buscaban que Galicia revalidara su modelo, ahí tienen el fracaso rotundo del sanchismo» .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/feijoo-psoe-tras-elecciones-gallegas-buscaban-galicia-revalidara-modelo-ahi-fracaso-rotundo-sanchismo-sanchismo/00031708426728865906946.htm,20 Feb 2024,Alberto Núñez Feijoo
Piden la dimisión de un edil del PSOE de Leganés  por llamar «narcos» al PP gallego,"«Hay expresiones que no son aceptables por mucho que te duela una derrota en las urnas», señala el presidente local de los populares, Miguel Ángel Recuenco",Autor no encontrado,"El alcalde de Leganés y presidente local del PP, Miguel Ángel Recuenco, ha pedido la dimisión del  concejal socialista Miguel García Rey  por  dar la enhorabuena en sus redes sociales «a los narcos gallegos» tras ganar «su partido» , en clara referencia a la victoria del PP en las  elecciones gallegas .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/20/piden-dimision-edil-psoe-leganes-llamar-narcos-pp-gallego/00031708429831527368338.htm,20 Feb 2024,Elecciones gallegas
